Timestamp,Date,Time,Emotion,Score
1770232312.4733665,2026-02-05,00:41:52,happy,0.7689
1770232312.634913,2026-02-05,00:41:52,happy,0.9719
1770232313.7092834,2026-02-05,00:41:53,happy,0.7805
1770232311.7850423,2026-02-05,00:41:51,happy,0.7568
1770232311.457921,2026-02-05,00:41:51,happy,0.5925
1770232311.4604402,2026-02-05,00:41:51,neutral,0.5648
1770232313.5722609,2026-02-05,00:41:53,happy,0.9621
1770232314.2928307,2026-02-05,00:41:54,neutral,0.8984
1770232314.85386,2026-02-05,00:41:54,happy,0.3296
1770232313.8951669,2026-02-05,00:41:53,happy,0.9133
1770232315.9374208,2026-02-05,00:41:55,happy,0.9782
1770232316.5253203,2026-02-05,00:41:56,happy,0.9714
1770232315.918731,2026-02-05,00:41:55,happy,0.8796
1770232315.2935483,2026-02-05,00:41:55,happy,0.9653
1770232312.493994,2026-02-05,00:41:52,happy,0.5859
1770232304.2852526,2026-02-05,00:41:44,happy,0.9800
1770232304.8923042,2026-02-05,00:41:44,neutral,0.5782
1770232304.3231254,2026-02-05,00:41:44,happy,0.9311
1770232314.7125475,2026-02-05,00:41:54,happy,0.5052
1770232311.6250827,2026-02-05,00:41:51,happy,0.6071
1770232308.3080728,2026-02-05,00:41:48,happy,0.9687
1770232315.1931527,2026-02-05,00:41:55,happy,0.9599
1770232315.1736326,2026-02-05,00:41:55,happy,0.8779
1770232311.959996,2026-02-05,00:41:51,happy,0.8213
1770232316.6672769,2026-02-05,00:41:56,happy,0.9501
1770232316.4063609,2026-02-05,00:41:56,happy,0.9440
1770232308.874256,2026-02-05,00:41:48,happy,0.5042
1770232315.1710532,2026-02-05,00:41:55,happy,0.9799
1770232311.5619018,2026-02-05,00:41:51,happy,0.9723
1770232314.6001766,2026-02-05,00:41:54,neutral,0.6464
1770232313.3920302,2026-02-05,00:41:53,happy,0.9665
1770232315.0310988,2026-02-05,00:41:55,happy,0.9629
1770232308.2574885,2026-02-05,00:41:48,happy,0.9776
1770232312.6364338,2026-02-05,00:41:52,happy,0.9731
1770232312.583488,2026-02-05,00:41:52,happy,0.6786

1770232313.5147772,2026-02-05,00:41:53,happy,0.7813
1770232313.7526574,2026-02-05,00:41:53,happy,0.7169
1770232315.85441,2026-02-05,00:41:55,happy,0.9526
1770232315.327559,2026-02-05,00:41:55,happy,0.5587
1770232315.164475,2026-02-05,00:41:55,happy,0.9650
1770232314.6091886,2026-02-05,00:41:54,sad,0.4073
1770232315.1747599,2026-02-05,00:41:55,happy,0.9790
1770232316.0388074,2026-02-05,00:41:56,happy,0.4924
1770232313.7493749,2026-02-05,00:41:53,happy,0.7130
1770232314.2465866,2026-02-05,00:41:54,happy,0.7667
1770232315.4947176,2026-02-05,00:41:55,happy,0.8465
1770232316.5158741,2026-02-05,00:41:56,happy,0.9702
1770232315.1669853,2026-02-05,00:41:55,happy,0.9708
1770232311.7119062,2026-02-05,00:41:51,happy,0.9786
1770232315.2612073,2026-02-05,00:41:55,happy,0.9667
1770232315.0087156,2026-02-05,00:41:55,happy,0.5455
1770232310.189057,2026-02-05,00:41:50,neutral,0.9078
1770232314.1148467,2026-02-05,00:41:54,happy,0.2512
1770232313.732499,2026-02-05,00:41:53,happy,0.9493
1770232316.1495228,2026-02-05,00:41:56,neutral,0.7624
1770232316.6166496,2026-02-05,00:41:56,happy,0.9410
1770232315.0518136,2026-02-05,00:41:55,happy,0.9545
1770232315.6883926,2026-02-05,00:41:55,happy,0.9789
1770232314.638364,2026-02-05,00:41:54,happy,0.8584
1770232313.3777487,2026-02-05,00:41:53,happy,0.9779
1770232308.5730934,2026-02-05,00:41:48,happy,0.9678
1770232312.5063453,2026-02-05,00:41:52,happy,0.9829
1770232315.7983885,2026-02-05,00:41:55,happy,0.9602
1770232312.2442377,2026-02-05,00:41:52,happy,0.9468
1770232315.18861,2026-02-05,00:41:55,happy,0.7068
1770232315.9267952,2026-02-05,00:41:55,happy,0.7924
1770232315.255154,2026-02-05,00:41:55,happy,0.9797
1770232316.1409314,2026-02-05,00:41:56,happy,0.4922
1770232315.2910814,2026-02-05,00:41:55,happy,0.3025
1770232315.3076313,2026-02-05,00:41:55,happy,0.9450
1770234135.589097,2026-02-05,01:12:15,happy,0.9345
1770234135.6157916,2026-02-05,01:12:15,sad,0.3284
1770234135.635206,2026-02-05,01:12:15,neutral,0.5304
1770234135.652313,2026-02-05,01:12:15,happy,0.7950
1770234135.748511,2026-02-05,01:12:15,happy,0.9443
1770234135.8527267,2026-02-05,01:12:15,neutral,0.5026
1770234135.593619,2026-02-05,01:12:15,happy,0.8764
1770234135.87587,2026-02-05,01:12:15,happy,0.9763
1770234135.645261,2026-02-05,01:12:15,happy,0.9688
1770234135.8537226,2026-02-05,01:12:15,happy,0.9014
1770234135.7369359,2026-02-05,01:12:15,happy,0.9567
1770234135.8803904,2026-02-05,01:12:15,happy,0.7620
1770234135.883404,2026-02-05,01:12:15,sad,0.8842
1770234135.8903935,2026-02-05,01:12:15,neutral,0.8236
1770234135.9322507,2026-02-05,01:12:15,happy,0.9520
1770234135.7077167,2026-02-05,01:12:15,happy,0.8751
1770234135.977062,2026-02-05,01:12:15,neutral,0.7558
1770234135.9790728,2026-02-05,01:12:15,happy,0.9761
1770234135.87888,2026-02-05,01:12:15,happy,0.9724
1770234135.6497867,2026-02-05,01:12:15,neutral,0.7742
1770234135.9851048,2026-02-05,01:12:15,happy,0.7497
1770234136.0379896,2026-02-05,01:12:16,happy,0.9785
1770234136.0752504,2026-02-05,01:12:16,happy,0.8976
1770234136.1135318,2026-02-05,01:12:16,happy,0.9484
1770234136.1407118,2026-02-05,01:12:16,happy,0.9683
1770234136.451871,2026-02-05,01:12:16,neutral,0.6052
1770234136.5036447,2026-02-05,01:12:16,happy,0.9721
1770234136.973283,2026-02-05,01:12:16,happy,0.6683
1770234137.056974,2026-02-05,01:12:17,neutral,0.6612
1770234137.096754,2026-02-05,01:12:17,neutral,0.7379
1770234137.910911,2026-02-05,01:12:17,happy,0.5279
1770234138.3927395,2026-02-05,01:12:18,happy,0.9128
1770234138.7271595,2026-02-05,01:12:18,sad,0.4178
1770234139.7528563,2026-02-05,01:12:19,happy,0.5621
1770234139.5451508,2026-02-05,01:12:19,happy,0.5247
1770234140.083765,2026-02-05,01:12:20,neutral,0.7385
1770234140.2533722,2026-02-05,01:12:20,sad,0.3705
1770234140.8677504,2026-02-05,01:12:20,neutral,0.6046
1770234141.002047,2026-02-05,01:12:21,happy,0.3029
1770234141.6270673,2026-02-05,01:12:21,sad,0.4291
1770234141.9357107,2026-02-05,01:12:21,neutral,0.6034
1770234141.9640653,2026-02-05,01:12:21,neutral,0.3603
1770234142.438192,2026-02-05,01:12:22,happy,0.3552
1770234142.4417837,2026-02-05,01:12:22,neutral,0.5789
1770234142.451377,2026-02-05,01:12:22,sad,0.5806
1770234142.5167172,2026-02-05,01:12:22,happy,0.5256
1770234143.0405915,2026-02-05,01:12:23,sad,0.3786
1770234143.116832,2026-02-05,01:12:23,neutral,0.5479
1770234143.2474267,2026-02-05,01:12:23,neutral,0.8124
1770234143.5249221,2026-02-05,01:12:23,neutral,0.6776
1770234143.5470636,2026-02-05,01:12:23,neutral,0.7204
1770234143.9898658,2026-02-05,01:12:23,happy,0.4966
1770234144.0670056,2026-02-05,01:12:24,neutral,0.6957
1770234144.343256,2026-02-05,01:12:24,happy,0.3019
1770234144.4109805,2026-02-05,01:12:24,neutral,0.7095
1770234144.4547176,2026-02-05,01:12:24,happy,0.8617
1770234144.464836,2026-02-05,01:12:24,happy,0.7155
1770234144.7539556,2026-02-05,01:12:24,happy,0.4014
1770234144.9041305,2026-02-05,01:12:24,sad,0.6696
1770234145.0235152,2026-02-05,01:12:25,happy,0.7260
1770234145.1259587,2026-02-05,01:12:25,sad,0.2663
1770234145.2672462,2026-02-05,01:12:25,happy,0.8779
1770234145.475085,2026-02-05,01:12:25,happy,0.8594
1770234145.54068,2026-02-05,01:12:25,sad,0.8638
1770234145.5472229,2026-02-05,01:12:25,happy,0.2651
1770234145.797895,2026-02-05,01:12:25,happy,0.9785
1770234146.0070174,2026-02-05,01:12:26,neutral,0.5035
1770234146.0580096,2026-02-05,01:12:26,neutral,0.7750
1770234146.0907795,2026-02-05,01:12:26,neutral,0.8388
1770234146.125056,2026-02-05,01:12:26,neutral,0.6988
1770234146.1290874,2026-02-05,01:12:26,neutral,0.4412
1770234146.1391644,2026-02-05,01:12:26,neutral,0.7196
1770234146.153778,2026-02-05,01:12:26,neutral,0.8274
1770234146.2022834,2026-02-05,01:12:26,sad,0.3108
1770234146.3249142,2026-02-05,01:12:26,neutral,0.5406
1770234146.3516212,2026-02-05,01:12:26,fear,0.2904
1770234146.3823652,2026-02-05,01:12:26,happy,0.2324
1770234146.3949516,2026-02-05,01:12:26,neutral,0.4716
1770234146.4407985,2026-02-05,01:12:26,neutral,0.6696
1770234146.4594164,2026-02-05,01:12:26,neutral,0.6284
1770234146.560648,2026-02-05,01:12:26,happy,0.9403
1770234146.5798783,2026-02-05,01:12:26,sad,0.2417
1770234146.5879295,2026-02-05,01:12:26,fear,0.3058
1770234146.6407754,2026-02-05,01:12:26,happy,0.5728
1770234146.8295968,2026-02-05,01:12:26,angry,0.6154
1770234146.838809,2026-02-05,01:12:26,neutral,0.6288
1770234146.8479629,2026-02-05,01:12:26,sad,0.4389
1770234146.8824387,2026-02-05,01:12:26,fear,0.2410
1770234146.9360595,2026-02-05,01:12:26,neutral,0.7651
1770234147.079757,2026-02-05,01:12:27,neutral,0.8586
1770234147.1806035,2026-02-05,01:12:27,neutral,0.5506
1770234147.3115227,2026-02-05,01:12:27,neutral,0.5189
1770234147.4698749,2026-02-05,01:12:27,neutral,0.7829
1770234147.5608711,2026-02-05,01:12:27,neutral,0.7097
1770234147.7661355,2026-02-05,01:12:27,fear,0.2645
1770234147.8614423,2026-02-05,01:12:27,neutral,0.4054
1770234147.882685,2026-02-05,01:12:27,fear,0.2328
1770234147.9382913,2026-02-05,01:12:27,fear,0.2212
1770234148.2178574,2026-02-05,01:12:28,fear,0.2876
1770234148.2381005,2026-02-05,01:12:28,fear,0.3649
1770234148.503975,2026-02-05,01:12:28,fear,0.2441
1770234150.4768264,2026-02-05,01:12:30,neutral,0.3179
1770234150.5244393,2026-02-05,01:12:30,neutral,0.8292
1770234150.6927962,2026-02-05,01:12:30,sad,0.8943
1770234150.877113,2026-02-05,01:12:30,sad,0.5116
1770234150.999802,2026-02-05,01:12:30,sad,0.9317
1770234151.3214798,2026-02-05,01:12:31,sad,0.4659
1770234152.5092158,2026-02-05,01:12:32,neutral,0.7019
1770234152.517817,2026-02-05,01:12:32,happy,0.7070
1770234153.0417097,2026-02-05,01:12:33,happy,0.7284
1770234153.3491316,2026-02-05,01:12:33,happy,0.8987
1770234153.5249865,2026-02-05,01:12:33,happy,0.9786
1770234154.1704412,2026-02-05,01:12:34,happy,0.9705
1770234154.3434103,2026-02-05,01:12:34,fear,0.3140
1770234154.900664,2026-02-05,01:12:34,fear,0.2190
1770234155.216862,2026-02-05,01:12:35,fear,0.2579
1770234155.4997854,2026-02-05,01:12:35,fear,0.3067
1770234157.21265,2026-02-05,01:12:37,fear,0.2415
1770234157.654227,2026-02-05,01:12:37,fear,0.4035
1770234158.4650726,2026-02-05,01:12:38,fear,0.2557
1770234158.5123677,2026-02-05,01:12:38,sad,0.2155
1770234158.8336651,2026-02-05,01:12:38,sad,0.2327
1770234159.352751,2026-02-05,01:12:39,fear,0.2443
1770234160.4469166,2026-02-05,01:12:40,happy,0.5486
1770234160.8161514,2026-02-05,01:12:40,neutral,0.7069
1770234161.225221,2026-02-05,01:12:41,neutral,0.7808
1770234161.7235694,2026-02-05,01:12:41,neutral,0.6380
1770234162.0190053,2026-02-05,01:12:42,neutral,0.5263
1770234162.590694,2026-02-05,01:12:42,neutral,0.5544
1770234163.262053,2026-02-05,01:12:43,neutral,0.6517
1770234163.5078077,2026-02-05,01:12:43,neutral,0.6302
1770234164.2634678,2026-02-05,01:12:44,neutral,0.4537
1770234164.3898482,2026-02-05,01:12:44,neutral,0.4650
1770234165.3634295,2026-02-05,01:12:45,happy,0.4130
1770234165.922349,2026-02-05,01:12:45,neutral,0.7980
1770234166.539069,2026-02-05,01:12:46,neutral,0.6529
1770234166.89277,2026-02-05,01:12:46,angry,0.5875
1770234167.3776162,2026-02-05,01:12:47,sad,0.8952
1770234167.8739016,2026-02-05,01:12:47,neutral,0.6819
1770234168.313278,2026-02-05,01:12:48,angry,0.4677
1770234168.8505614,2026-02-05,01:12:48,neutral,0.8367
1770234169.2624538,2026-02-05,01:12:49,neutral,0.7198
1770234169.5752144,2026-02-05,01:12:49,neutral,0.4856
1770234170.0122817,2026-02-05,01:12:50,neutral,0.7236
1770234170.4626827,2026-02-05,01:12:50,happy,0.8878
1770234170.9377463,2026-02-05,01:12:50,happy,0.9784
1770234171.5879514,2026-02-05,01:12:51,happy,0.9681
1770234172.0531251,2026-02-05,01:12:52,happy,0.9714
1770234172.5327113,2026-02-05,01:12:52,happy,0.9647
1770234173.0291343,2026-02-05,01:12:53,happy,0.9678
1770234173.5523276,2026-02-05,01:12:53,happy,0.9689
1770234174.0027316,2026-02-05,01:12:54,happy,0.9512
1770234175.0469074,2026-02-05,01:12:55,happy,0.9801
1770234175.5488544,2026-02-05,01:12:55,happy,0.9620
1770234175.816864,2026-02-05,01:12:55,happy,0.9720
1770234176.7770844,2026-02-05,01:12:56,happy,0.9582
1770234177.0858026,2026-02-05,01:12:57,happy,0.9697
1770234177.3516974,2026-02-05,01:12:57,happy,0.9747
1770234177.9929638,2026-02-05,01:12:57,happy,0.9639
1770234178.376889,2026-02-05,01:12:58,happy,0.9562
1770234178.9652655,2026-02-05,01:12:58,happy,0.9685
1770234179.4235876,2026-02-05,01:12:59,happy,0.9641
1770234179.845168,2026-02-05,01:12:59,happy,0.9705
1770234180.3252802,2026-02-05,01:13:00,happy,0.9371
1770234180.787259,2026-02-05,01:13:00,happy,0.9659
1770234181.1481142,2026-02-05,01:13:01,happy,0.9629
1770234182.5596216,2026-02-05,01:13:02,happy,0.9801
1770234183.1980276,2026-02-05,01:13:03,fear,0.6125
1770234184.3597236,2026-02-05,01:13:04,sad,0.8857
1770234184.7890332,2026-02-05,01:13:04,happy,0.9232
1770234185.154948,2026-02-05,01:13:05,happy,0.9735
1770234185.4491618,2026-02-05,01:13:05,happy,0.9714
1770234185.6790962,2026-02-05,01:13:05,happy,0.9806
1770234186.110632,2026-02-05,01:13:06,happy,0.9740
1770234186.6712687,2026-02-05,01:13:06,happy,0.9704
1770234187.279745,2026-02-05,01:13:07,happy,0.9760
1770234187.6968188,2026-02-05,01:13:07,happy,0.9782
1770234188.2998705,2026-02-05,01:13:08,happy,0.9800
1770234189.1049037,2026-02-05,01:13:09,happy,0.9795
1770234189.7323217,2026-02-05,01:13:09,happy,0.9757
1770234189.9414394,2026-02-05,01:13:09,happy,0.9581
1770234190.4652164,2026-02-05,01:13:10,happy,0.9687
1770234190.6707933,2026-02-05,01:13:10,happy,0.9760
1770234191.335278,2026-02-05,01:13:11,happy,0.9621
1770234191.8297195,2026-02-05,01:13:11,happy,0.9699
1770234192.3513262,2026-02-05,01:13:12,happy,0.9629
1770234192.7477741,2026-02-05,01:13:12,happy,0.9682
1770234193.2980988,2026-02-05,01:13:13,happy,0.9632
1770234193.6792912,2026-02-05,01:13:13,happy,0.9694
1770234194.2117257,2026-02-05,01:13:14,happy,0.9689
1770234194.7697365,2026-02-05,01:13:14,happy,0.8865
1770234195.400511,2026-02-05,01:13:15,happy,0.7348
1770234195.8487284,2026-02-05,01:13:15,happy,0.7743
1770234196.327861,2026-02-05,01:13:16,neutral,0.4937
1770234196.8326943,2026-02-05,01:13:16,happy,0.8138
1770234197.194314,2026-02-05,01:13:17,happy,0.9169
1770234197.626933,2026-02-05,01:13:17,happy,0.8816
1770234198.0605185,2026-02-05,01:13:18,happy,0.9402
1770234198.5636735,2026-02-05,01:13:18,happy,0.8988
1770234198.8991919,2026-02-05,01:13:18,happy,0.9445
1770234199.3777652,2026-02-05,01:13:19,happy,0.9107
1770234199.893476,2026-02-05,01:13:19,happy,0.8870
1770234200.5073485,2026-02-05,01:13:20,happy,0.9136
1770234200.9753137,2026-02-05,01:13:20,happy,0.8495
1770234201.4054325,2026-02-05,01:13:21,happy,0.5629
1770234201.9436111,2026-02-05,01:13:21,happy,0.9454
1770234202.452191,2026-02-05,01:13:22,happy,0.9199
1770234202.889089,2026-02-05,01:13:22,happy,0.7025
1770234203.3870323,2026-02-05,01:13:23,happy,0.9452
1770234203.8635442,2026-02-05,01:13:23,happy,0.9492
1770234204.3368626,2026-02-05,01:13:24,happy,0.9606
1770234204.8031063,2026-02-05,01:13:24,happy,0.9763
1770234205.3319962,2026-02-05,01:13:25,happy,0.9706
1770234205.8629825,2026-02-05,01:13:25,happy,0.9736
1770234206.336172,2026-02-05,01:13:26,happy,0.9568
1770234206.8527086,2026-02-05,01:13:26,happy,0.9346
1770234207.429526,2026-02-05,01:13:27,happy,0.8683
1770234207.7304633,2026-02-05,01:13:27,neutral,0.5737
1770234208.3094475,2026-02-05,01:13:28,happy,0.6161
1770234208.8351743,2026-02-05,01:13:28,happy,0.7111
1770234209.4635215,2026-02-05,01:13:29,happy,0.7603
1770234210.0517635,2026-02-05,01:13:30,happy,0.9427
1770234210.580624,2026-02-05,01:13:30,happy,0.8946
1770234210.986788,2026-02-05,01:13:30,happy,0.8942
1770234211.415703,2026-02-05,01:13:31,happy,0.7445
1770234211.8144267,2026-02-05,01:13:31,happy,0.8397
1770234212.2316234,2026-02-05,01:13:32,happy,0.9352
1770234212.6674547,2026-02-05,01:13:32,happy,0.9449
1770234213.1974945,2026-02-05,01:13:33,happy,0.9696
1770234213.634976,2026-02-05,01:13:33,happy,0.9743
1770234214.1084752,2026-02-05,01:13:34,happy,0.6339
1770234214.5600927,2026-02-05,01:13:34,happy,0.9325
1770234215.0226526,2026-02-05,01:13:35,fear,0.2099
1770234215.5371757,2026-02-05,01:13:35,happy,0.9814
1770234216.1532934,2026-02-05,01:13:36,happy,0.9691
1770234216.7547824,2026-02-05,01:13:36,happy,0.9590
1770234217.198101,2026-02-05,01:13:37,happy,0.9574
1770234217.6693177,2026-02-05,01:13:37,happy,0.5750
1770234218.1349678,2026-02-05,01:13:38,happy,0.9471
1770234218.6927292,2026-02-05,01:13:38,happy,0.9715
1770234219.1269555,2026-02-05,01:13:39,happy,0.4694
1770234220.0906146,2026-02-05,01:13:40,happy,0.9078
1770234220.6959043,2026-02-05,01:13:40,happy,0.9753
1770234221.337176,2026-02-05,01:13:41,happy,0.9717
1770234221.9094431,2026-02-05,01:13:41,happy,0.9627
1770234222.379491,2026-02-05,01:13:42,happy,0.9623
1770234222.8207562,2026-02-05,01:13:42,happy,0.9069
1770234223.2897515,2026-02-05,01:13:43,fear,0.4264
1770234223.8316224,2026-02-05,01:13:43,happy,0.6810
1770234224.4553118,2026-02-05,01:13:44,happy,0.7112
1770234224.9888284,2026-02-05,01:13:44,happy,0.7699
1770234225.4512436,2026-02-05,01:13:45,happy,0.7315
1770234225.8304691,2026-02-05,01:13:45,happy,0.9267
1770234226.3025174,2026-02-05,01:13:46,happy,0.8771
1770234226.804118,2026-02-05,01:13:46,neutral,0.5608
1770234227.2348204,2026-02-05,01:13:47,happy,0.7499
1770234227.862425,2026-02-05,01:13:47,happy,0.8156
1770234228.2716029,2026-02-05,01:13:48,neutral,0.5085
1770234228.8077893,2026-02-05,01:13:48,happy,0.6864
1770234229.351536,2026-02-05,01:13:49,neutral,0.4921
1770234229.8179786,2026-02-05,01:13:49,neutral,0.5725
1770234230.3037686,2026-02-05,01:13:50,happy,0.5603
1770234230.6934774,2026-02-05,01:13:50,happy,0.4870
1770234231.207157,2026-02-05,01:13:51,happy,0.9384
1770234231.64808,2026-02-05,01:13:51,happy,0.9622
1770234232.289801,2026-02-05,01:13:52,happy,0.9318
1770234232.9483771,2026-02-05,01:13:52,happy,0.9218
1770234233.4828694,2026-02-05,01:13:53,happy,0.6884
1770234234.0316193,2026-02-05,01:13:54,happy,0.8192
1770234234.741006,2026-02-05,01:13:54,happy,0.4639
1770234236.422322,2026-02-05,01:13:56,neutral,0.6080
1770234238.8936806,2026-02-05,01:13:58,neutral,0.5561
1770234243.6068377,2026-02-05,01:14:03,neutral,0.7434
1770234246.741384,2026-02-05,01:14:06,neutral,0.6567
1770234248.004031,2026-02-05,01:14:08,neutral,0.7717
1770234251.9148707,2026-02-05,01:14:11,neutral,0.3714
1770234253.8170729,2026-02-05,01:14:13,sad,0.2727
1770234255.3768864,2026-02-05,01:14:15,angry,0.6326
1770234257.8640888,2026-02-05,01:14:17,sad,0.2722
1770234261.2449508,2026-02-05,01:14:21,happy,0.9521
1770234264.53098,2026-02-05,01:14:24,happy,0.8758
1770234264.7424517,2026-02-05,01:14:24,happy,0.9139
1770234269.7272594,2026-02-05,01:14:29,happy,0.8263
1770234275.1259584,2026-02-05,01:14:35,fear,0.3526
1770234275.2152922,2026-02-05,01:14:35,sad,0.4527
1770234275.572717,2026-02-05,01:14:35,neutral,0.4991
1770234275.6539183,2026-02-05,01:14:35,sad,0.3720
1770234279.6229985,2026-02-05,01:14:39,neutral,0.6524
1770234291.9341712,2026-02-05,01:14:51,sad,0.2873
1770234290.3034203,2026-02-05,01:14:50,happy,0.8363
1770234290.3683934,2026-02-05,01:14:50,neutral,0.3940
1770234286.994782,2026-02-05,01:14:46,neutral,0.5950
1770234293.4870741,2026-02-05,01:14:53,fear,0.5873
1770234295.8941314,2026-02-05,01:14:55,neutral,0.6829
1770234297.067175,2026-02-05,01:14:57,neutral,0.7202
1770234281.415578,2026-02-05,01:14:41,neutral,0.3651
1770234285.989059,2026-02-05,01:14:45,happy,0.6112
1770234286.5490167,2026-02-05,01:14:46,happy,0.3342
1770234295.604965,2026-02-05,01:14:55,neutral,0.7123
1770234297.3437376,2026-02-05,01:14:57,fear,0.3419
1770234297.3769834,2026-02-05,01:14:57,fear,0.3365
1770234297.383566,2026-02-05,01:14:57,fear,0.5351
1770234291.5498114,2026-02-05,01:14:51,neutral,0.2016
1770234296.1233077,2026-02-05,01:14:56,neutral,0.7384
1770234292.1283915,2026-02-05,01:14:52,happy,0.6230
1770234294.4636912,2026-02-05,01:14:54,angry,0.3258
1770234297.1615505,2026-02-05,01:14:57,neutral,0.7516
1770234297.339147,2026-02-05,01:14:57,fear,0.5034
1770234280.3416214,2026-02-05,01:14:40,neutral,0.5850
1770234289.9106283,2026-02-05,01:14:49,happy,0.8691
1770234296.8545969,2026-02-05,01:14:56,fear,0.4650
1770234293.5551534,2026-02-05,01:14:53,angry,0.4216
1770234297.1625571,2026-02-05,01:14:57,fear,0.4243
1770234297.2467265,2026-02-05,01:14:57,neutral,0.7914
1770234279.7955592,2026-02-05,01:14:39,neutral,0.3763
1770234293.3267162,2026-02-05,01:14:53,fear,0.2272
1770234297.314624,2026-02-05,01:14:57,neutral,0.7636
1770234282.0177472,2026-02-05,01:14:42,neutral,0.6890
1770234283.3444986,2026-02-05,01:14:43,neutral,0.7050
1770234288.4645562,2026-02-05,01:14:48,fear,0.2607
1770234295.7181292,2026-02-05,01:14:55,neutral,0.8066
1770234295.4926157,2026-02-05,01:14:55,sad,0.3144
1770234286.1516457,2026-02-05,01:14:46,fear,0.3231
1770234295.1108997,2026-02-05,01:14:55,neutral,0.8023
1770234294.4616761,2026-02-05,01:14:54,neutral,0.6545
1770234284.6155186,2026-02-05,01:14:44,neutral,0.8751
1770234284.631407,2026-02-05,01:14:44,neutral,0.6139
1770234288.5290184,2026-02-05,01:14:48,neutral,0.5763
1770234288.758937,2026-02-05,01:14:48,sad,0.2464
1770234289.1006014,2026-02-05,01:14:49,happy,0.3920
1770234289.4656541,2026-02-05,01:14:49,neutral,0.1924
1770234292.7135699,2026-02-05,01:14:52,neutral,0.4771
1770234293.231582,2026-02-05,01:14:53,fear,0.8068
1770234293.9681041,2026-02-05,01:14:53,neutral,0.5649
1770234296.3741033,2026-02-05,01:14:56,neutral,0.8170
1770234296.1252818,2026-02-05,01:14:56,neutral,0.8460
1770234296.657294,2026-02-05,01:14:56,neutral,0.7992
1770234295.115448,2026-02-05,01:14:55,neutral,0.8171
1770234296.14906,2026-02-05,01:14:56,fear,0.3329
1770234295.1144478,2026-02-05,01:14:55,sad,0.6381
1770234296.699077,2026-02-05,01:14:56,neutral,0.8273
1770234292.171788,2026-02-05,01:14:52,sad,0.2659
1770234296.8180242,2026-02-05,01:14:56,fear,0.7536
1770234296.7687414,2026-02-05,01:14:56,neutral,0.5542
1770234296.5552244,2026-02-05,01:14:56,neutral,0.6537
1770234297.5652714,2026-02-05,01:14:57,fear,0.4526
1770236084.08638,2026-02-05,01:44:44,neutral,0.3145
1770236084.1032054,2026-02-05,01:44:44,fear,0.4886
1770236084.0792437,2026-02-05,01:44:44,neutral,0.3775
1770236084.0921066,2026-02-05,01:44:44,sad,0.3336
1770236084.08638,2026-02-05,01:44:44,sad,0.3073
1770236084.0772235,2026-02-05,01:44:44,sad,0.3615
1770236084.0583632,2026-02-05,01:44:44,neutral,0.3558
1770236084.0719929,2026-02-05,01:44:44,neutral,0.6197
1770236084.179513,2026-02-05,01:44:44,neutral,0.3932
1770236084.1764014,2026-02-05,01:44:44,neutral,0.8125
1770236084.1562724,2026-02-05,01:44:44,neutral,0.5445
1770236084.1694002,2026-02-05,01:44:44,sad,0.3712
1770236084.1683793,2026-02-05,01:44:44,neutral,0.5036
1770236084.1653605,2026-02-05,01:44:44,sad,0.3364
1770236084.1752973,2026-02-05,01:44:44,happy,0.5489
1770236084.2225769,2026-02-05,01:44:44,sad,0.5589
1770236084.2245924,2026-02-05,01:44:44,fear,0.3449
1770236084.2336926,2026-02-05,01:44:44,angry,0.3291
1770236084.17193,2026-02-05,01:44:44,neutral,0.3668
1770236084.2271104,2026-02-05,01:44:44,neutral,0.3685
1770236084.1860065,2026-02-05,01:44:44,sad,0.4752
1770236084.2470891,2026-02-05,01:44:44,neutral,0.3554
1770236084.2481034,2026-02-05,01:44:44,happy,0.6985
1770236084.2110605,2026-02-05,01:44:44,neutral,0.3702
1770236084.254669,2026-02-05,01:44:44,happy,0.4682
1770236084.1819959,2026-02-05,01:44:44,sad,0.5232
1770236084.2336926,2026-02-05,01:44:44,sad,0.3514
1770236084.203364,2026-02-05,01:44:44,neutral,0.4916
1770236084.2271104,2026-02-05,01:44:44,sad,0.7071
1770236084.2664132,2026-02-05,01:44:44,happy,0.7902
1770236084.2657018,2026-02-05,01:44:44,sad,0.7488
1770236084.2686849,2026-02-05,01:44:44,sad,0.3646
1770236084.2742333,2026-02-05,01:44:44,neutral,0.3224
1770236084.2450743,2026-02-05,01:44:44,neutral,0.4656
1770236084.2732227,2026-02-05,01:44:44,sad,0.3792
1770236084.2631605,2026-02-05,01:44:44,fear,0.3186
1770236084.4361057,2026-02-05,01:44:44,sad,0.5123
1770236084.539486,2026-02-05,01:44:44,sad,0.4156
1770236084.595705,2026-02-05,01:44:44,neutral,0.6161
1770236084.6028216,2026-02-05,01:44:44,fear,0.4160
1770236084.6325307,2026-02-05,01:44:44,neutral,0.6972
1770236084.6715114,2026-02-05,01:44:44,happy,0.6623
1770236084.6012475,2026-02-05,01:44:44,sad,0.3406
1770236084.7137003,2026-02-05,01:44:44,happy,0.7659
1770236084.7473588,2026-02-05,01:44:44,neutral,0.6387
1770236084.7485127,2026-02-05,01:44:44,neutral,0.3621
1770236084.7842648,2026-02-05,01:44:44,sad,0.3673
1770236084.8132365,2026-02-05,01:44:44,neutral,0.5242
1770236084.8121502,2026-02-05,01:44:44,angry,0.3645
